v [cm$^{-1}$]    I(v) [$e^{2}$ amu$^{-1}$]    I_Norm(v) [AU]
   194.500000                     0.002273          0.033617
   194.600000                     0.002265          0.033499
   194.700000                     0.002257          0.033381
   194.800000                     0.002249          0.033264
   194.900000                     0.002241          0.033147
   195.000000                     0.002233          0.033032
   195.100000                     0.002225          0.032916
   195.200000                     0.002218          0.032802
   195.300000                     0.002210          0.032688
   195.400000                     0.002202          0.032575
   195.500000                     0.002195          0.032462
   195.600000                     0.002187          0.032350
   195.700000                     0.002180          0.032239
   195.800000                     0.002172          0.032128
   195.900000                     0.002165          0.032018
   196.000000                     0.002157          0.031908
   196.100000                     0.002150          0.031799
   196.200000                     0.002142          0.031691
   196.300000                     0.002135          0.031583
   196.400000                     0.002128          0.031476
   196.500000                     0.002121          0.031369
   196.600000                     0.002114          0.031263
   196.700000                     0.002106          0.031157
   196.800000                     0.002099          0.031053
   196.900000                     0.002092          0.030948
   197.000000                     0.002085          0.030844
   197.100000                     0.002078          0.030741
   197.200000                     0.002071          0.030638
   197.300000                     0.002064          0.030536
   197.400000                     0.002058          0.030435
   197.500000                     0.002051          0.030333
   197.600000                     0.002044          0.030233
   197.700000                     0.002037          0.030133
   197.800000                     0.002030          0.030033
   197.900000                     0.002024          0.029934
   198.000000                     0.002017          0.029836
   198.100000                     0.002010          0.029738
   198.200000                     0.002004          0.029640
   198.300000                     0.001997          0.029543
   198.400000                     0.001991          0.029447
   198.500000                     0.001984          0.029351
   198.600000                     0.001978          0.029255
   198.700000                     0.001971          0.029161
   198.800000                     0.001965          0.029066
   198.900000                     0.001959          0.028972
   199.000000                     0.001952          0.028879
   199.100000                     0.001946          0.028785
   199.200000                     0.001940          0.028693
   199.300000                     0.001934          0.028601
   199.400000                     0.001927          0.028509
   199.500000                     0.001921          0.028418
   199.600000                     0.001915          0.028327
   199.700000                     0.001909          0.028237
   199.800000                     0.001903          0.028147
   199.900000                     0.001897          0.028058
   200.000000                     0.001891          0.027969
   200.100000                     0.001885          0.027881
   200.200000                     0.001879          0.027793
   200.300000                     0.001873          0.027705
   200.400000                     0.001867          0.027618
   200.500000                     0.001861          0.027531
   200.600000                     0.001855          0.027445
   200.700000                     0.001850          0.027359
   200.800000                     0.001844          0.027274
   200.900000                     0.001838          0.027189
   201.000000                     0.001832          0.027104
   201.100000                     0.001827          0.027020
   201.200000                     0.001821          0.026936
   201.300000                     0.001815          0.026853
   201.400000                     0.001810          0.026770
   201.500000                     0.001804          0.026687
   201.600000                     0.001799          0.026605
   201.700000                     0.001793          0.026523
   201.800000                     0.001788          0.026442
   201.900000                     0.001782          0.026361
   202.000000                     0.001777          0.026280
   202.100000                     0.001771          0.026200
   202.200000                     0.001766          0.026120
   202.300000                     0.001761          0.026041
   202.400000                     0.001755          0.025962
   202.500000                     0.001750          0.025883
   202.600000                     0.001745          0.025805
   202.700000                     0.001739          0.025727
   202.800000                     0.001734          0.025650
   202.900000                     0.001729          0.025572
   203.000000                     0.001724          0.025496
   203.100000                     0.001718          0.025419
   203.200000                     0.001713          0.025343
   203.300000                     0.001708          0.025267
   203.400000                     0.001703          0.025192
   203.500000                     0.001698          0.025117
   203.600000                     0.001693          0.025042
   203.700000                     0.001688          0.024968
   203.800000                     0.001683          0.024894
   203.900000                     0.001678          0.024820
   204.000000                     0.001673          0.024747
   204.100000                     0.001668          0.024674
   204.200000                     0.001663          0.024602
   204.300000                     0.001658          0.024529
   204.400000                     0.001653          0.024457
   204.500000                     0.001649          0.024386
   204.600000                     0.001644          0.024314
   204.700000                     0.001639          0.024244
   204.800000                     0.001634          0.024173
   204.900000                     0.001629          0.024103
   205.000000                     0.001625          0.024033
   205.100000                     0.001620          0.023963
   205.200000                     0.001615          0.023894
   205.300000                     0.001611          0.023825
   205.400000                     0.001606          0.023756
   205.500000                     0.001601          0.023687
   205.600000                     0.001597          0.023619
   205.700000                     0.001592          0.023552
   205.800000                     0.001588          0.023484
   205.900000                     0.001583          0.023417
   206.000000                     0.001579          0.023350
   206.100000                     0.001574          0.023283
   206.200000                     0.001570          0.023217
   206.300000                     0.001565          0.023151
   206.400000                     0.001561          0.023085
   206.500000                     0.001556          0.023020
   206.600000                     0.001552          0.022955
   206.700000                     0.001548          0.022890
   206.800000                     0.001543          0.022826
   206.900000                     0.001539          0.022761
   207.000000                     0.001534          0.022697
   207.100000                     0.001530          0.022634
   207.200000                     0.001526          0.022570
   207.300000                     0.001522          0.022507
   207.400000                     0.001517          0.022444
   207.500000                     0.001513          0.022382
   207.600000                     0.001509          0.022319
   207.700000                     0.001505          0.022257
   207.800000                     0.001501          0.022196
   207.900000                     0.001496          0.022134
   208.000000                     0.001492          0.022073
   208.100000                     0.001488          0.022012
   208.200000                     0.001484          0.021951
   208.300000                     0.001480          0.021891
   208.400000                     0.001476          0.021831
   208.500000                     0.001472          0.021771
   208.600000                     0.001468          0.021711
   208.700000                     0.001464          0.021652
   208.800000                     0.001460          0.021592
   208.900000                     0.001456          0.021533
   209.000000                     0.001452          0.021475
   209.100000                     0.001448          0.021416
   209.200000                     0.001444          0.021358
   209.300000                     0.001440          0.021300
   209.400000                     0.001436          0.021243
   209.500000                     0.001432          0.021185
   209.600000                     0.001428          0.021128
   209.700000                     0.001425          0.021071
   209.800000                     0.001421          0.021015
   209.900000                     0.001417          0.020958
   210.000000                     0.001413          0.020902
   210.100000                     0.001409          0.020846
   210.200000                     0.001406          0.020790
   210.300000                     0.001402          0.020735
   210.400000                     0.001398          0.020679
   210.500000                     0.001394          0.020624
   210.600000                     0.001391          0.020569
   210.700000                     0.001387          0.020515
   210.800000                     0.001383          0.020460
   210.900000                     0.001380          0.020406
   211.000000                     0.001376          0.020352
   211.100000                     0.001372          0.020299
   211.200000                     0.001369          0.020245
   211.300000                     0.001365          0.020192
   211.400000                     0.001362          0.020139
   211.500000                     0.001358          0.020086
   211.600000                     0.001354          0.020033
   211.700000                     0.001351          0.019981
   211.800000                     0.001347          0.019929
   211.900000                     0.001344          0.019877
   212.000000                     0.001340          0.019825
   212.100000                     0.001337          0.019774
   212.200000                     0.001333          0.019722
   212.300000                     0.001330          0.019671
   212.400000                     0.001326          0.019620
   212.500000                     0.001323          0.019570
   212.600000                     0.001320          0.019519
   212.700000                     0.001316          0.019469
   212.800000                     0.001313          0.019419
   212.900000                     0.001309          0.019369
   213.000000                     0.001306          0.019319
   213.100000                     0.001303          0.019269
   213.200000                     0.001299          0.019220
   213.300000                     0.001296          0.019171
   213.400000                     0.001293          0.019122
   213.500000                     0.001289          0.019073
   213.600000                     0.001286          0.019025
   213.700000                     0.001283          0.018977
   213.800000                     0.001280          0.018928
   213.900000                     0.001276          0.018880
   214.000000                     0.001273          0.018833
   214.100000                     0.001270          0.018785
   214.200000                     0.001267          0.018738
   214.300000                     0.001264          0.018691
   214.400000                     0.001260          0.018643
   214.500000                     0.001257          0.018597
   214.600000                     0.001254          0.018550
   214.700000                     0.001251          0.018504
   214.800000                     0.001248          0.018457
   214.900000                     0.001245          0.018411
   215.000000                     0.001242          0.018365
   215.100000                     0.001239          0.018319
   215.200000                     0.001235          0.018274
   215.300000                     0.001232          0.018228
   215.400000                     0.001229          0.018183
   215.500000                     0.001226          0.018138
   215.600000                     0.001223          0.018093
   215.700000                     0.001220          0.018049
   215.800000                     0.001217          0.018004
   215.900000                     0.001214          0.017960
   216.000000                     0.001211          0.017916
   216.100000                     0.001208          0.017872
   216.200000                     0.001205          0.017828
   216.300000                     0.001202          0.017784
   216.400000                     0.001199          0.017740
   216.500000                     0.001196          0.017697
   216.600000                     0.001194          0.017654
   216.700000                     0.001191          0.017611
   216.800000                     0.001188          0.017568
   216.900000                     0.001185          0.017525
   217.000000                     0.001182          0.017483
   217.100000                     0.001179          0.017440
   217.200000                     0.001176          0.017398
   217.300000                     0.001173          0.017356
   217.400000                     0.001171          0.017314
   217.500000                     0.001168          0.017273
   217.600000                     0.001165          0.017231
   217.700000                     0.001162          0.017190
   217.800000                     0.001159          0.017148
   217.900000                     0.001157          0.017107
   218.000000                     0.001154          0.017066
   218.100000                     0.001151          0.017025
   218.200000                     0.001148          0.016985
   218.300000                     0.001146          0.016944
   218.400000                     0.001143          0.016904
   218.500000                     0.001140          0.016864
   218.600000                     0.001137          0.016824
   218.700000                     0.001135          0.016784
   218.800000                     0.001132          0.016744
   218.900000                     0.001129          0.016704
   219.000000                     0.001127          0.016665
   219.100000                     0.001124          0.016625
   219.200000                     0.001121          0.016586
   219.300000                     0.001119          0.016547
   219.400000                     0.001116          0.016508
   219.500000                     0.001113          0.016469
   219.600000                     0.001111          0.016431
   219.700000                     0.001108          0.016392
   219.800000                     0.001106          0.016354
   219.900000                     0.001103          0.016316
   220.000000                     0.001100          0.016278
   220.100000                     0.001098          0.016240
   220.200000                     0.001095          0.016202
   220.300000                     0.001093          0.016164
   220.400000                     0.001090          0.016127
   220.500000                     0.001088          0.016090
   220.600000                     0.001085          0.016052
   220.700000                     0.001083          0.016015
   220.800000                     0.001080          0.015978
   220.900000                     0.001078          0.015941
   221.000000                     0.001075          0.015905
   221.100000                     0.001073          0.015868
   221.200000                     0.001070          0.015832
   221.300000                     0.001068          0.015795
   221.400000                     0.001065          0.015759
   221.500000                     0.001063          0.015723
   221.600000                     0.001061          0.015687
   221.700000                     0.001058          0.015651
   221.800000                     0.001056          0.015616
   221.900000                     0.001053          0.015580
   222.000000                     0.001051          0.015545
   222.100000                     0.001049          0.015509
   222.200000                     0.001046          0.015474
   222.300000                     0.001044          0.015439
   222.400000                     0.001041          0.015404
   222.500000                     0.001039          0.015369
   222.600000                     0.001037          0.015335
   222.700000                     0.001034          0.015300
   222.800000                     0.001032          0.015266
   222.900000                     0.001030          0.015231
   223.000000                     0.001027          0.015197
   223.100000                     0.001025          0.015163
   223.200000                     0.001023          0.015129
   223.300000                     0.001021          0.015095
   223.400000                     0.001018          0.015061
   223.500000                     0.001016          0.015028
   223.600000                     0.001014          0.014994
   223.700000                     0.001011          0.014961
   223.800000                     0.001009          0.014928
   223.900000                     0.001007          0.014894
   224.000000                     0.001005          0.014861
   224.100000                     0.001002          0.014829
   224.200000                     0.001000          0.014796
   224.300000                     0.000998          0.014763
   224.400000                     0.000996          0.014730
   224.500000                     0.000994          0.014698
   224.600000                     0.000991          0.014666
   224.700000                     0.000989          0.014633
   224.800000                     0.000987          0.014601
   224.900000                     0.000985          0.014569
   225.000000                     0.000983          0.014537
   225.100000                     0.000981          0.014505
   225.200000                     0.000979          0.014474
   225.300000                     0.000976          0.014442
   225.400000                     0.000974          0.014411
   225.500000                     0.000972          0.014379
   225.600000                     0.000970          0.014348
   225.700000                     0.000968          0.014317
   225.800000                     0.000966          0.014286
   225.900000                     0.000964          0.014255
   226.000000                     0.000962          0.014224
   226.100000                     0.000960          0.014193
   226.200000                     0.000957          0.014162
   226.300000                     0.000955          0.014132
   226.400000                     0.000953          0.014101
   226.500000                     0.000951          0.014071
   226.600000                     0.000949          0.014041
   226.700000                     0.000947          0.014010
   226.800000                     0.000945          0.013980
   226.900000                     0.000943          0.013950
   227.000000                     0.000941          0.013921
   227.100000                     0.000939          0.013891
   227.200000                     0.000937          0.013861
   227.300000                     0.000935          0.013832
   227.400000                     0.000933          0.013802
   227.500000                     0.000931          0.013773
   227.600000                     0.000929          0.013744
   227.700000                     0.000927          0.013714
   227.800000                     0.000925          0.013685
   227.900000                     0.000923          0.013656
   228.000000                     0.000921          0.013627
   228.100000                     0.000919          0.013599
   228.200000                     0.000917          0.013570
   228.300000                     0.000915          0.013541
   228.400000                     0.000914          0.013513
   228.500000                     0.000912          0.013484
   228.600000                     0.000910          0.013456
   228.700000                     0.000908          0.013428
   228.800000                     0.000906          0.013400
   228.900000                     0.000904          0.013372
   229.000000                     0.000902          0.013344
   229.100000                     0.000900          0.013316
   229.200000                     0.000898          0.013288
   229.300000                     0.000896          0.013260
   229.400000                     0.000895          0.013233
   229.500000                     0.000893          0.013205
   229.600000                     0.000891          0.013178
   229.700000                     0.000889          0.013150
   229.800000                     0.000887          0.013123
   229.900000                     0.000885          0.013096
   230.000000                     0.000884          0.013069
   230.100000                     0.000882          0.013042
   230.200000                     0.000880          0.013015
   230.300000                     0.000878          0.012988
   230.400000                     0.000876          0.012962
   230.500000                     0.000874          0.012935
   230.600000                     0.000873          0.012908
   230.700000                     0.000871          0.012882
   230.800000                     0.000869          0.012855
   230.900000                     0.000867          0.012829
   231.000000                     0.000866          0.012803
   231.100000                     0.000864          0.012777
   231.200000                     0.000862          0.012751
   231.300000                     0.000860          0.012725
   231.400000                     0.000859          0.012699
   231.500000                     0.000857          0.012673
   231.600000                     0.000855          0.012647
   231.700000                     0.000853          0.012622
   231.800000                     0.000852          0.012596
   231.900000                     0.000850          0.012571
   232.000000                     0.000848          0.012545
   232.100000                     0.000846          0.012520
   232.200000                     0.000845          0.012495
   232.300000                     0.000843          0.012469
   232.400000                     0.000841          0.012444
   232.500000                     0.000840          0.012419
   232.600000                     0.000838          0.012394
   232.700000                     0.000836          0.012369
   232.800000                     0.000835          0.012345
   232.900000                     0.000833          0.012320
   233.000000                     0.000831          0.012295
   233.100000                     0.000830          0.012271
   233.200000                     0.000828          0.012246
   233.300000                     0.000826          0.012222
   233.400000                     0.000825          0.012197
   233.500000                     0.000823          0.012173
   233.600000                     0.000821          0.012149
   233.700000                     0.000820          0.012125
   233.800000                     0.000818          0.012101
   233.900000                     0.000816          0.012077
   234.000000                     0.000815          0.012053
   234.100000                     0.000813          0.012029
   234.200000                     0.000812          0.012005
   234.300000                     0.000810          0.011982
   234.400000                     0.000808          0.011958
   234.500000                     0.000807          0.011935
   234.600000                     0.000805          0.011911
   234.700000                     0.000804          0.011888
   234.800000                     0.000802          0.011865
   234.900000                     0.000801          0.011841
   235.000000                     0.000799          0.011818
   235.100000                     0.000797          0.011795
   235.200000                     0.000796          0.011772
   235.300000                     0.000794          0.011749
   235.400000                     0.000793          0.011726
   235.500000                     0.000791          0.011703
   235.600000                     0.000790          0.011681
   235.700000                     0.000788          0.011658
   235.800000                     0.000787          0.011635
   235.900000                     0.000785          0.011613
   236.000000                     0.000784          0.011590
   236.100000                     0.000782          0.011568
   236.200000                     0.000781          0.011545
   236.300000                     0.000779          0.011523
   236.400000                     0.000778          0.011501
   236.500000                     0.000776          0.011479
   236.600000                     0.000775          0.011457
   236.700000                     0.000773          0.011435
   236.800000                     0.000772          0.011413
   236.900000                     0.000770          0.011391
   237.000000                     0.000769          0.011369
   237.100000                     0.000767          0.011347
   237.200000                     0.000766          0.011325
   237.300000                     0.000764          0.011304
   237.400000                     0.000763          0.011282
   237.500000                     0.000761          0.011261
   237.600000                     0.000760          0.011239
   237.700000                     0.000758          0.011218
   237.800000                     0.000757          0.011197
   237.900000                     0.000756          0.011175
   238.000000                     0.000754          0.011154
   238.100000                     0.000753          0.011133
   238.200000                     0.000751          0.011112
   238.300000                     0.000750          0.011091
   238.400000                     0.000748          0.011070
   238.500000                     0.000747          0.011049
   238.600000                     0.000746          0.011028
   238.700000                     0.000744          0.011008
   238.800000                     0.000743          0.010987
   238.900000                     0.000741          0.010966
   239.000000                     0.000740          0.010946
   239.100000                     0.000739          0.010925
   239.200000                     0.000737          0.010905
   239.300000                     0.000736          0.010884
   239.400000                     0.000734          0.010864
   239.500000                     0.000733          0.010844
   239.600000                     0.000732          0.010823
   239.700000                     0.000730          0.010803
   239.800000                     0.000729          0.010783
   239.900000                     0.000728          0.010763
   240.000000                     0.000726          0.010743
   240.100000                     0.000725          0.010723
   240.200000                     0.000724          0.010703
   240.300000                     0.000722          0.010683
   240.400000                     0.000721          0.010663
   240.500000                     0.000720          0.010644
   240.600000                     0.000718          0.010624
   240.700000                     0.000717          0.010605
   240.800000                     0.000716          0.010585
   240.900000                     0.000714          0.010565
   241.000000                     0.000713          0.010546
   241.100000                     0.000712          0.010527
   241.200000                     0.000710          0.010507
   241.300000                     0.000709          0.010488
   241.400000                     0.000708          0.010469
   241.500000                     0.000706          0.010450
   241.600000                     0.000705          0.010431
   241.700000                     0.000704          0.010411
   241.800000                     0.000703          0.010392
   241.900000                     0.000701          0.010374
   242.000000                     0.000700          0.010355
   242.100000                     0.000699          0.010336
   242.200000                     0.000697          0.010317
   242.300000                     0.000696          0.010298
   242.400000                     0.000695          0.010280
   242.500000                     0.000694          0.010261
   242.600000                     0.000692          0.010242
   242.700000                     0.000691          0.010224
   242.800000                     0.000690          0.010205
   242.900000                     0.000689          0.010187
   243.000000                     0.000687          0.010169
   243.100000                     0.000686          0.010150
   243.200000                     0.000685          0.010132
   243.300000                     0.000684          0.010114
   243.400000                     0.000683          0.010096
   243.500000                     0.000681          0.010077
   243.600000                     0.000680          0.010059
   243.700000                     0.000679          0.010041
   243.800000                     0.000678          0.010023
   243.900000                     0.000676          0.010005
   244.000000                     0.000675          0.009988
   244.100000                     0.000674          0.009970
   244.200000                     0.000673          0.009952
   244.300000                     0.000672          0.009934
   244.400000                     0.000670          0.009917
   244.500000                     0.000669          0.009899
   244.600000                     0.000668          0.009881
   244.700000                     0.000667          0.009864
   244.800000                     0.000666          0.009846
   244.900000                     0.000664          0.009829
   245.000000                     0.000663          0.009811
   245.100000                     0.000662          0.009794
   245.200000                     0.000661          0.009777
   245.300000                     0.000660          0.009760
   245.400000                     0.000659          0.009742
   245.500000                     0.000657          0.009725
   245.600000                     0.000656          0.009708
   245.700000                     0.000655          0.009691
   245.800000                     0.000654          0.009674
   245.900000                     0.000653          0.009657
   246.000000                     0.000652          0.009640
   246.100000                     0.000651          0.009623
   246.200000                     0.000649          0.009606
   246.300000                     0.000648          0.009590
   246.400000                     0.000647          0.009573
   246.500000                     0.000646          0.009556
   246.600000                     0.000645          0.009539
   246.700000                     0.000644          0.009523
   246.800000                     0.000643          0.009506
   246.900000                     0.000642          0.009490
   247.000000                     0.000640          0.009473
   247.100000                     0.000639          0.009457
   247.200000                     0.000638          0.009440
   247.300000                     0.000637          0.009424
   247.400000                     0.000636          0.009408
   247.500000                     0.000635          0.009392
   247.600000                     0.000634          0.009375
   247.700000                     0.000633          0.009359
   247.800000                     0.000632          0.009343
   247.900000                     0.000631          0.009327
   248.000000                     0.000629          0.009311
   248.100000                     0.000628          0.009295
   248.200000                     0.000627          0.009279
   248.300000                     0.000626          0.009263
   248.400000                     0.000625          0.009247
   248.500000                     0.000624          0.009231
   248.600000                     0.000623          0.009216
   248.700000                     0.000622          0.009200
   248.800000                     0.000621          0.009184
   248.900000                     0.000620          0.009168
   249.000000                     0.000619          0.009153
   249.100000                     0.000618          0.009137
   249.200000                     0.000617          0.009122
   249.300000                     0.000616          0.009106
   249.400000                     0.000615          0.009091
   249.500000                     0.000614          0.009075
   249.600000                     0.000613          0.009060
   249.700000                     0.000611          0.009045
   249.800000                     0.000610          0.009029
   249.900000                     0.000609          0.009014
   250.000000                     0.000608          0.008999
   250.100000                     0.000607          0.008984
   250.200000                     0.000606          0.008968
   250.300000                     0.000605          0.008953
   250.400000                     0.000604          0.008938
   250.500000                     0.000603          0.008923
   250.600000                     0.000602          0.008908
   250.700000                     0.000601          0.008893
   250.800000                     0.000600          0.008878
   250.900000                     0.000599          0.008863
   251.000000                     0.000598          0.008849
   251.100000                     0.000597          0.008834
   251.200000                     0.000596          0.008819
   251.300000                     0.000595          0.008804
   251.400000                     0.000594          0.008790
   251.500000                     0.000593          0.008775
   251.600000                     0.000592          0.008760
   251.700000                     0.000591          0.008746
   251.800000                     0.000590          0.008731
   251.900000                     0.000589          0.008717
   252.000000                     0.000588          0.008702
   252.100000                     0.000587          0.008688
   252.200000                     0.000586          0.008674
   252.300000                     0.000585          0.008659
   252.400000                     0.000584          0.008645
   252.500000                     0.000583          0.008631
   252.600000                     0.000583          0.008616
   252.700000                     0.000582          0.008602
   252.800000                     0.000581          0.008588
   252.900000                     0.000580          0.008574
   253.000000                     0.000579          0.008560
   253.100000                     0.000578          0.008546
   253.200000                     0.000577          0.008532
   253.300000                     0.000576          0.008518
   253.400000                     0.000575          0.008504
   253.500000                     0.000574          0.008490
   253.600000                     0.000573          0.008476
   253.700000                     0.000572          0.008462
   253.800000                     0.000571          0.008448
   253.900000                     0.000570          0.008434
   254.000000                     0.000569          0.008421
   254.100000                     0.000568          0.008407
   254.200000                     0.000567          0.008393
   254.300000                     0.000567          0.008380
   254.400000                     0.000566          0.008366
   254.500000                     0.000565          0.008352
   254.600000                     0.000564          0.008339
   254.700000                     0.000563          0.008325
   254.800000                     0.000562          0.008312
   254.900000                     0.000561          0.008298
   255.000000                     0.000560          0.008285
   255.100000                     0.000559          0.008272
   255.200000                     0.000558          0.008258
   255.300000                     0.000557          0.008245
   255.400000                     0.000557          0.008232
   255.500000                     0.000556          0.008219
   255.600000                     0.000555          0.008205
   255.700000                     0.000554          0.008192
   255.800000                     0.000553          0.008179
   255.900000                     0.000552          0.008166
   256.000000                     0.000551          0.008153
   256.100000                     0.000550          0.008140
   256.200000                     0.000549          0.008127
   256.300000                     0.000549          0.008114
   256.400000                     0.000548          0.008101
   256.500000                     0.000547          0.008088
   256.600000                     0.000546          0.008075
   256.700000                     0.000545          0.008062
   256.800000                     0.000544          0.008049
   256.900000                     0.000543          0.008036
   257.000000                     0.000542          0.008024
   257.100000                     0.000542          0.008011
   257.200000                     0.000541          0.007998
   257.300000                     0.000540          0.007986
   257.400000                     0.000539          0.007973
   257.500000                     0.000538          0.007960
   257.600000                     0.000537          0.007948
   257.700000                     0.000536          0.007935
   257.800000                     0.000536          0.007923
   257.900000                     0.000535          0.007910
   258.000000                     0.000534          0.007898
   258.100000                     0.000533          0.007885
   258.200000                     0.000532          0.007873
   258.300000                     0.000531          0.007861
   258.400000                     0.000531          0.007848
   258.500000                     0.000530          0.007836
   258.600000                     0.000529          0.007824
   258.700000                     0.000528          0.007811
   258.800000                     0.000527          0.007799
   258.900000                     0.000526          0.007787
   259.000000                     0.000526          0.007775
   259.100000                     0.000525          0.007763
   259.200000                     0.000524          0.007751
   259.300000                     0.000523          0.007739
   259.400000                     0.000522          0.007726
   259.500000                     0.000522          0.007714
   259.600000                     0.000521          0.007702
   259.700000                     0.000520          0.007690
   259.800000                     0.000519          0.007679
   259.900000                     0.000518          0.007667
   260.000000                     0.000518          0.007655
   260.100000                     0.000517          0.007643
   260.200000                     0.000516          0.007631
   260.300000                     0.000515          0.007619
   260.400000                     0.000514          0.007608
   260.500000                     0.000514          0.007596
   260.600000                     0.000513          0.007584
   260.700000                     0.000512          0.007572
   260.800000                     0.000511          0.007561
   260.900000                     0.000510          0.007549
   261.000000                     0.000510          0.007538
   261.100000                     0.000509          0.007526
   261.200000                     0.000508          0.007514
   261.300000                     0.000507          0.007503
   261.400000                     0.000506          0.007491
   261.500000                     0.000506          0.007480
   261.600000                     0.000505          0.007469
   261.700000                     0.000504          0.007457
   261.800000                     0.000503          0.007446
   261.900000                     0.000503          0.007434
   262.000000                     0.000502          0.007423
   262.100000                     0.000501          0.007412
   262.200000                     0.000500          0.007401
   262.300000                     0.000500          0.007389
   262.400000                     0.000499          0.007378
   262.500000                     0.000498          0.007367
   262.600000                     0.000497          0.007356
   262.700000                     0.000497          0.007345
   262.800000                     0.000496          0.007333
   262.900000                     0.000495          0.007322
   263.000000                     0.000494          0.007311
   263.100000                     0.000494          0.007300
   263.200000                     0.000493          0.007289
   263.300000                     0.000492          0.007278
   263.400000                     0.000491          0.007267
   263.500000                     0.000491          0.007256
   263.600000                     0.000490          0.007245
   263.700000                     0.000489          0.007234
   263.800000                     0.000488          0.007224
   263.900000                     0.000488          0.007213
   264.000000                     0.000487          0.007202
   264.100000                     0.000486          0.007191
   264.200000                     0.000485          0.007180
   264.300000                     0.000485          0.007170
   264.400000                     0.000484          0.007159
   264.500000                     0.000483          0.007148
   264.600000                     0.000483          0.007138
   264.700000                     0.000482          0.007127
   264.800000                     0.000481          0.007116
   264.900000                     0.000480          0.007106
   265.000000                     0.000480          0.007095
   265.100000                     0.000479          0.007085
   265.200000                     0.000478          0.007074
   265.300000                     0.000478          0.007064
   265.400000                     0.000477          0.007053
   265.500000                     0.000476          0.007043
   265.600000                     0.000475          0.007032
   265.700000                     0.000475          0.007022
   265.800000                     0.000474          0.007011
   265.900000                     0.000473          0.007001
   266.000000                     0.000473          0.006991
   266.100000                     0.000472          0.006980
   266.200000                     0.000471          0.006970
   266.300000                     0.000471          0.006960
   266.400000                     0.000470          0.006950
   266.500000                     0.000469          0.006939
   266.600000                     0.000468          0.006929
   266.700000                     0.000468          0.006919
   266.800000                     0.000467          0.006909
   266.900000                     0.000466          0.006899
   267.000000                     0.000466          0.006889
   267.100000                     0.000465          0.006879
   267.200000                     0.000464          0.006869
   267.300000                     0.000464          0.006859
   267.400000                     0.000463          0.006849
   267.500000                     0.000462          0.006839
   267.600000                     0.000462          0.006829
   267.700000                     0.000461          0.006819
   267.800000                     0.000460          0.006809
   267.900000                     0.000460          0.006799
   268.000000                     0.000459          0.006789
   268.100000                     0.000458          0.006779
   268.200000                     0.000458          0.006769
