v [cm$^{-1}$]    I(v) [$\AA^{4}$ amu$^{-1}$]    I_Norm(v) [AU]
   198.200000                    3822.882781          0.522295
   198.300000                    3780.483189          0.516502
   198.400000                    3738.495833          0.510765
   198.500000                    3696.924977          0.505086
   198.600000                    3655.774387          0.499464
   198.700000                    3615.047350          0.493899
   198.800000                    3574.746689          0.488393
   198.900000                    3534.874784          0.482946
   199.000000                    3495.433586          0.477557
   199.100000                    3456.424633          0.472228
   199.200000                    3417.849071          0.466958
   199.300000                    3379.707670          0.461747
   199.400000                    3342.000840          0.456595
   199.500000                    3304.728646          0.451503
   199.600000                    3267.890829          0.446470
   199.700000                    3231.486818          0.441496
   199.800000                    3195.515749          0.436582
   199.900000                    3159.976479          0.431726
   200.000000                    3124.867600          0.426930
   200.100000                    3090.187458          0.422191
   200.200000                    3055.934163          0.417512
   200.300000                    3022.105606          0.412890
   200.400000                    2988.699470          0.408326
   200.500000                    2955.713248          0.403819
   200.600000                    2923.144250          0.399369
   200.700000                    2890.989618          0.394976
   200.800000                    2859.246340          0.390639
   200.900000                    2827.911256          0.386358
   201.000000                    2796.981075          0.382133
   201.100000                    2766.452383          0.377962
   201.200000                    2736.321651          0.373845
   201.300000                    2706.585249          0.369782
   201.400000                    2677.239451          0.365773
   201.500000                    2648.280448          0.361817
   201.600000                    2619.704354          0.357912
   201.700000                    2591.507212          0.354060
   201.800000                    2563.685007          0.350259
   201.900000                    2536.233670          0.346508
   202.000000                    2509.149085          0.342808
   202.100000                    2482.427095          0.339157
   202.200000                    2456.063511          0.335555
   202.300000                    2430.054114          0.332002
   202.400000                    2404.394665          0.328496
   202.500000                    2379.080906          0.325038
   202.600000                    2354.108569          0.321626
   202.700000                    2329.473375          0.318260
   202.800000                    2305.171045          0.314940
   202.900000                    2281.197301          0.311665
   203.000000                    2257.547867          0.308434
   203.100000                    2234.218480          0.305246
   203.200000                    2211.204884          0.302102
   203.300000                    2188.502841          0.299000
   203.400000                    2166.108131          0.295941
   203.500000                    2144.016554          0.292922
   203.600000                    2122.223932          0.289945
   203.700000                    2100.726115          0.287008
   203.800000                    2079.518979          0.284111
   203.900000                    2058.598431          0.281252
   204.000000                    2037.960408          0.278433
   204.100000                    2017.600882          0.275651
   204.200000                    1997.515858          0.272907
   204.300000                    1977.701379          0.270200
   204.400000                    1958.153524          0.267529
   204.500000                    1938.868412          0.264894
   204.600000                    1919.842201          0.262295
   204.700000                    1901.071089          0.259730
   204.800000                    1882.551316          0.257200
   204.900000                    1864.279165          0.254704
   205.000000                    1846.250960          0.252241
   205.100000                    1828.463070          0.249811
   205.200000                    1810.911907          0.247413
   205.300000                    1793.593928          0.245047
   205.400000                    1776.505632          0.242712
   205.500000                    1759.643567          0.240408
   205.600000                    1743.004322          0.238135
   205.700000                    1726.584533          0.235892
   205.800000                    1710.380881          0.233678
   205.900000                    1694.390092          0.231493
   206.000000                    1678.608938          0.229337
   206.100000                    1663.034234          0.227209
   206.200000                    1647.662841          0.225109
   206.300000                    1632.491667          0.223036
   206.400000                    1617.517661          0.220991
   206.500000                    1602.737819          0.218971
   206.600000                    1588.149180          0.216978
   206.700000                    1573.748827          0.215011
   206.800000                    1559.533888          0.213069
   206.900000                    1545.501532          0.211151
   207.000000                    1531.648973          0.209259
   207.100000                    1517.973466          0.207390
   207.200000                    1504.472309          0.205546
   207.300000                    1491.142843          0.203725
   207.400000                    1477.982447          0.201927
   207.500000                    1464.988543          0.200151
   207.600000                    1452.158595          0.198399
   207.700000                    1439.490105          0.196668
   207.800000                    1426.980614          0.194959
   207.900000                    1414.627705          0.193271
   208.000000                    1402.428997          0.191604
   208.100000                    1390.382148          0.189959
   208.200000                    1378.484853          0.188333
   208.300000                    1366.734846          0.186728
   208.400000                    1355.129897          0.185142
   208.500000                    1343.667810          0.183576
   208.600000                    1332.346429          0.182029
   208.700000                    1321.163629          0.180502
   208.800000                    1310.117321          0.178992
   208.900000                    1299.205452          0.177502
   209.000000                    1288.426001          0.176029
   209.100000                    1277.776981          0.174574
   209.200000                    1267.256436          0.173137
   209.300000                    1256.862444          0.171717
   209.400000                    1246.593115          0.170314
   209.500000                    1236.446588          0.168927
   209.600000                    1226.421036          0.167558
   209.700000                    1216.514660          0.166204
   209.800000                    1206.725690          0.164867
   209.900000                    1197.052388          0.163545
   210.000000                    1187.493043          0.162239
   210.100000                    1178.045972          0.160948
   210.200000                    1168.709523          0.159673
   210.300000                    1159.482067          0.158412
   210.400000                    1150.362005          0.157166
   210.500000                    1141.347764          0.155935
   210.600000                    1132.437796          0.154717
   210.700000                    1123.630581          0.153514
   210.800000                    1114.924623          0.152325
   210.900000                    1106.318449          0.151149
   211.000000                    1097.810613          0.149986
   211.100000                    1089.399692          0.148837
   211.200000                    1081.084287          0.147701
   211.300000                    1072.863021          0.146578
   211.400000                    1064.734542          0.145467
   211.500000                    1056.697518          0.144369
   211.600000                    1048.750640          0.143284
   211.700000                    1040.892621          0.142210
   211.800000                    1033.122195          0.141148
   211.900000                    1025.438116          0.140099
   212.000000                    1017.839161          0.139060
   212.100000                    1010.324124          0.138034
   212.200000                    1002.891820          0.137018
   212.300000                     995.541085          0.136014
   212.400000                     988.270772          0.135021
   212.500000                     981.079754          0.134038
   212.600000                     973.966923          0.133067
   212.700000                     966.931186          0.132105
   212.800000                     959.971471          0.131154
   212.900000                     953.086723          0.130214
   213.000000                     946.275904          0.129283
   213.100000                     939.537991          0.128363
   213.200000                     932.871981          0.127452
   213.300000                     926.276884          0.126551
   213.400000                     919.751729          0.125659
   213.500000                     913.295558          0.124777
   213.600000                     906.907429          0.123905
   213.700000                     900.586418          0.123041
   213.800000                     894.331612          0.122186
   213.900000                     888.142114          0.121341
   214.000000                     882.017043          0.120504
   214.100000                     875.955531          0.119676
   214.200000                     869.956722          0.118856
   214.300000                     864.019777          0.118045
   214.400000                     858.143868          0.117242
   214.500000                     852.328181          0.116448
   214.600000                     846.571915          0.115661
   214.700000                     840.874281          0.114883
   214.800000                     835.234503          0.114112
   214.900000                     829.651818          0.113350
   215.000000                     824.125473          0.112595
   215.100000                     818.654730          0.111847
   215.200000                     813.238858          0.111107
   215.300000                     807.877143          0.110375
   215.400000                     802.568877          0.109650
   215.500000                     797.313366          0.108932
   215.600000                     792.109926          0.108221
   215.700000                     786.957885          0.107517
   215.800000                     781.856578          0.106820
   215.900000                     776.805354          0.106130
   216.000000                     771.803570          0.105446
   216.100000                     766.850594          0.104770
   216.200000                     761.945803          0.104100
   216.300000                     757.088582          0.103436
   216.400000                     752.278330          0.102779
   216.500000                     747.514450          0.102128
   216.600000                     742.796357          0.101483
   216.700000                     738.123476          0.100845
   216.800000                     733.495236          0.100212
   216.900000                     728.911081          0.099586
   217.000000                     724.370457          0.098966
   217.100000                     719.872824          0.098351
   217.200000                     715.417647          0.097743
   217.300000                     711.004398          0.097140
   217.400000                     706.632561          0.096542
   217.500000                     702.301624          0.095951
   217.600000                     698.011085          0.095365
   217.700000                     693.760447          0.094784
   217.800000                     689.549222          0.094208
   217.900000                     685.376930          0.093638
   218.000000                     681.243097          0.093074
   218.100000                     677.147256          0.092514
   218.200000                     673.088946          0.091960
   218.300000                     669.067716          0.091410
   218.400000                     665.083117          0.090866
   218.500000                     661.134711          0.090326
   218.600000                     657.222064          0.089792
   218.700000                     653.344748          0.089262
   218.800000                     649.502343          0.088737
   218.900000                     645.694433          0.088217
   219.000000                     641.920609          0.087701
   219.100000                     638.180469          0.087190
   219.200000                     634.473616          0.086684
   219.300000                     630.799657          0.086182
   219.400000                     627.158207          0.085684
   219.500000                     623.548886          0.085191
   219.600000                     619.971318          0.084702
   219.700000                     616.425135          0.084218
   219.800000                     612.909971          0.083738
   219.900000                     609.425468          0.083262
   220.000000                     605.971271          0.082790
   220.100000                     602.547031          0.082322
   220.200000                     599.152405          0.081858
   220.300000                     595.787052          0.081398
   220.400000                     592.450639          0.080943
   220.500000                     589.142835          0.080491
   220.600000                     585.863316          0.080043
   220.700000                     582.611759          0.079598
   220.800000                     579.387850          0.079158
   220.900000                     576.191276          0.078721
   221.000000                     573.021729          0.078288
   221.100000                     569.878906          0.077859
   221.200000                     566.762508          0.077433
   221.300000                     563.672240          0.077011
   221.400000                     560.607811          0.076592
   221.500000                     557.568934          0.076177
   221.600000                     554.555325          0.075765
   221.700000                     551.566706          0.075357
   221.800000                     548.602800          0.074952
   221.900000                     545.663336          0.074550
   222.000000                     542.748047          0.074152
   222.100000                     539.856666          0.073757
   222.200000                     536.988935          0.073365
   222.300000                     534.144594          0.072977
   222.400000                     531.323391          0.072591
   222.500000                     528.525074          0.072209
   222.600000                     525.749396          0.071830
   222.700000                     522.996114          0.071453
   222.800000                     520.264987          0.071080
   222.900000                     517.555777          0.070710
   223.000000                     514.868249          0.070343
   223.100000                     512.202173          0.069979
   223.200000                     509.557320          0.069617
   223.300000                     506.933465          0.069259
   223.400000                     504.330386          0.068903
   223.500000                     501.747863          0.068550
   223.600000                     499.185679          0.068200
   223.700000                     496.643621          0.067853
   223.800000                     494.121478          0.067508
   223.900000                     491.619042          0.067167
   224.000000                     489.136107          0.066827
   224.100000                     486.672470          0.066491
   224.200000                     484.227931          0.066157
   224.300000                     481.802292          0.065825
   224.400000                     479.395359          0.065497
   224.500000                     477.006937          0.065170
   224.600000                     474.636837          0.064846
   224.700000                     472.284872          0.064525
   224.800000                     469.950855          0.064206
   224.900000                     467.634604          0.063890
   225.000000                     465.335937          0.063576
   225.100000                     463.054677          0.063264
   225.200000                     460.790647          0.062955
   225.300000                     458.543672          0.062648
   225.400000                     456.313582          0.062343
   225.500000                     454.100205          0.062041
   225.600000                     451.903376          0.061741
   225.700000                     449.722927          0.061443
   225.800000                     447.558696          0.061147
   225.900000                     445.410521          0.060853
   226.000000                     443.278242          0.060562
   226.100000                     441.161702          0.060273
   226.200000                     439.060746          0.059986
   226.300000                     436.975220          0.059701
   226.400000                     434.904971          0.059418
   226.500000                     432.849850          0.059137
   226.600000                     430.809709          0.058859
   226.700000                     428.784402          0.058582
   226.800000                     426.773783          0.058307
   226.900000                     424.777711          0.058035
   227.000000                     422.796043          0.057764
   227.100000                     420.828641          0.057495
   227.200000                     418.875367          0.057228
   227.300000                     416.936085          0.056963
   227.400000                     415.010660          0.056700
   227.500000                     413.098960          0.056439
   227.600000                     411.200853          0.056180
   227.700000                     409.316210          0.055922
   227.800000                     407.444902          0.055666
   227.900000                     405.586803          0.055413
   228.000000                     403.741787          0.055161
   228.100000                     401.909731          0.054910
   228.200000                     400.090514          0.054662
   228.300000                     398.284013          0.054415
   228.400000                     396.490109          0.054170
   228.500000                     394.708686          0.053926
   228.600000                     392.939625          0.053685
   228.700000                     391.182812          0.053445
   228.800000                     389.438132          0.053206
   228.900000                     387.705474          0.052970
   229.000000                     385.984726          0.052734
   229.100000                     384.275778          0.052501
   229.200000                     382.578521          0.052269
   229.300000                     380.892847          0.052039
   229.400000                     379.218651          0.051810
   229.500000                     377.555827          0.051583
   229.600000                     375.904272          0.051357
   229.700000                     374.263882          0.051133
   229.800000                     372.634556          0.050911
   229.900000                     371.016195          0.050689
   230.000000                     369.408698          0.050470
   230.100000                     367.811967          0.050252
   230.200000                     366.225906          0.050035
   230.300000                     364.650419          0.049820
   230.400000                     363.085410          0.049606
   230.500000                     361.530786          0.049394
   230.600000                     359.986455          0.049183
   230.700000                     358.452324          0.048973
   230.800000                     356.928302          0.048765
   230.900000                     355.414301          0.048558
   231.000000                     353.910231          0.048352
   231.100000                     352.416005          0.048148
   231.200000                     350.931536          0.047945
   231.300000                     349.456738          0.047744
   231.400000                     347.991527          0.047544
   231.500000                     346.535818          0.047345
   231.600000                     345.089528          0.047147
   231.700000                     343.652576          0.046951
   231.800000                     342.224879          0.046756
   231.900000                     340.806359          0.046562
   232.000000                     339.396934          0.046370
   232.100000                     337.996528          0.046178
   232.200000                     336.605061          0.045988
   232.300000                     335.222457          0.045799
   232.400000                     333.848641          0.045611
   232.500000                     332.483536          0.045425
   232.600000                     331.127068          0.045240
   232.700000                     329.779164          0.045055
   232.800000                     328.439750          0.044873
   232.900000                     327.108755          0.044691
   233.000000                     325.786107          0.044510
   233.100000                     324.471736          0.044330
   233.200000                     323.165571          0.044152
   233.300000                     321.867544          0.043975
   233.400000                     320.577587          0.043798
   233.500000                     319.295631          0.043623
   233.600000                     318.021609          0.043449
   233.700000                     316.755456          0.043276
   233.800000                     315.497106          0.043104
   233.900000                     314.246494          0.042933
   234.000000                     313.003556          0.042764
   234.100000                     311.768228          0.042595
   234.200000                     310.540447          0.042427
   234.300000                     309.320151          0.042260
   234.400000                     308.107279          0.042095
   234.500000                     306.901770          0.041930
   234.600000                     305.703562          0.041766
   234.700000                     304.512597          0.041603
   234.800000                     303.328816          0.041442
   234.900000                     302.152160          0.041281
   235.000000                     300.982570          0.041121
   235.100000                     299.819991          0.040962
   235.200000                     298.664364          0.040804
   235.300000                     297.515634          0.040648
   235.400000                     296.373746          0.040492
   235.500000                     295.238643          0.040336
   235.600000                     294.110273          0.040182
   235.700000                     292.988580          0.040029
   235.800000                     291.873512          0.039877
   235.900000                     290.765015          0.039725
   236.000000                     289.663038          0.039575
   236.100000                     288.567528          0.039425
   236.200000                     287.478434          0.039276
   236.300000                     286.395706          0.039128
   236.400000                     285.319293          0.038981
   236.500000                     284.249145          0.038835
   236.600000                     283.185213          0.038690
   236.700000                     282.127449          0.038545
   236.800000                     281.075804          0.038401
   236.900000                     280.030229          0.038259
   237.000000                     278.990679          0.038117
   237.100000                     277.957105          0.037975
   237.200000                     276.929462          0.037835
   237.300000                     275.907703          0.037695
   237.400000                     274.891784          0.037557
   237.500000                     273.881657          0.037419
   237.600000                     272.877280          0.037281
   237.700000                     271.878608          0.037145
   237.800000                     270.885597          0.037009
   237.900000                     269.898203          0.036874
   238.000000                     268.916385          0.036740
   238.100000                     267.940098          0.036607
   238.200000                     266.969301          0.036474
   238.300000                     266.003952          0.036342
   238.400000                     265.044010          0.036211
   238.500000                     264.089434          0.036081
   238.600000                     263.140183          0.035951
   238.700000                     262.196218          0.035822
   238.800000                     261.257497          0.035694
   238.900000                     260.323983          0.035566
   239.000000                     259.395635          0.035439
   239.100000                     258.472416          0.035313
   239.200000                     257.554286          0.035188
   239.300000                     256.641208          0.035063
   239.400000                     255.733144          0.034939
   239.500000                     254.830058          0.034816
   239.600000                     253.931911          0.034693
   239.700000                     253.038668          0.034571
   239.800000                     252.150292          0.034450
   239.900000                     251.266747          0.034329
   240.000000                     250.387998          0.034209
   240.100000                     249.514010          0.034089
   240.200000                     248.644747          0.033971
   240.300000                     247.780175          0.033853
   240.400000                     246.920260          0.033735
   240.500000                     246.064968          0.033618
   240.600000                     245.214266          0.033502
   240.700000                     244.368119          0.033386
   240.800000                     243.526494          0.033271
   240.900000                     242.689360          0.033157
   241.000000                     241.856684          0.033043
   241.100000                     241.028433          0.032930
   241.200000                     240.204576          0.032818
   241.300000                     239.385081          0.032706
   241.400000                     238.569917          0.032594
   241.500000                     237.759052          0.032483
   241.600000                     236.952457          0.032373
   241.700000                     236.150100          0.032264
   241.800000                     235.351952          0.032155
   241.900000                     234.557983          0.032046
   242.000000                     233.768162          0.031938
   242.100000                     232.982462          0.031831
   242.200000                     232.200851          0.031724
   242.300000                     231.423303          0.031618
   242.400000                     230.649787          0.031512
   242.500000                     229.880276          0.031407
   242.600000                     229.114742          0.031302
   242.700000                     228.353157          0.031198
   242.800000                     227.595493          0.031095
   242.900000                     226.841723          0.030992
   243.000000                     226.091819          0.030889
   243.100000                     225.345756          0.030787
   243.200000                     224.603506          0.030686
   243.300000                     223.865042          0.030585
   243.400000                     223.130339          0.030485
   243.500000                     222.399371          0.030385
   243.600000                     221.672112          0.030286
   243.700000                     220.948537          0.030187
   243.800000                     220.228619          0.030088
   243.900000                     219.512335          0.029990
   244.000000                     218.799659          0.029893
   244.100000                     218.090567          0.029796
   244.200000                     217.385034          0.029700
   244.300000                     216.683036          0.029604
   244.400000                     215.984549          0.029509
   244.500000                     215.289550          0.029414
   244.600000                     214.598013          0.029319
   244.700000                     213.909918          0.029225
   244.800000                     213.225239          0.029132
   244.900000                     212.543954          0.029038
   245.000000                     211.866040          0.028946
   245.100000                     211.191475          0.028854
   245.200000                     210.520236          0.028762
   245.300000                     209.852302          0.028671
   245.400000                     209.187649          0.028580
   245.500000                     208.526256          0.028490
   245.600000                     207.868101          0.028400
   245.700000                     207.213164          0.028310
   245.800000                     206.561422          0.028221
   245.900000                     205.912854          0.028132
   246.000000                     205.267440          0.028044
   246.100000                     204.625158          0.027957
   246.200000                     203.985988          0.027869
   246.300000                     203.349911          0.027782
   246.400000                     202.716904          0.027696
   246.500000                     202.086949          0.027610
   246.600000                     201.460024          0.027524
   246.700000                     200.836112          0.027439
   246.800000                     200.215191          0.027354
   246.900000                     199.597243          0.027270
   247.000000                     198.982247          0.027186
   247.100000                     198.370186          0.027102
   247.200000                     197.761040          0.027019
   247.300000                     197.154790          0.026936
   247.400000                     196.551417          0.026853
   247.500000                     195.950904          0.026771
   247.600000                     195.353231          0.026690
   247.700000                     194.758380          0.026609
   247.800000                     194.166334          0.026528
   247.900000                     193.577074          0.026447
   248.000000                     192.990583          0.026367
   248.100000                     192.406842          0.026287
   248.200000                     191.825835          0.026208
   248.300000                     191.247544          0.026129
   248.400000                     190.671952          0.026050
   248.500000                     190.099042          0.025972
   248.600000                     189.528796          0.025894
   248.700000                     188.961199          0.025816
   248.800000                     188.396233          0.025739
   248.900000                     187.833881          0.025662
   249.000000                     187.274128          0.025586
   249.100000                     186.716957          0.025510
   249.200000                     186.162352          0.025434
   249.300000                     185.610297          0.025359
   249.400000                     185.060776          0.025284
   249.500000                     184.513773          0.025209
   249.600000                     183.969272          0.025134
   249.700000                     183.427259          0.025060
   249.800000                     182.887717          0.024987
   249.900000                     182.350632          0.024913
   250.000000                     181.815987          0.024840
   250.100000                     181.283769          0.024768
   250.200000                     180.753962          0.024695
   250.300000                     180.226551          0.024623
   250.400000                     179.701521          0.024551
   250.500000                     179.178859          0.024480
   250.600000                     178.658549          0.024409
   250.700000                     178.140578          0.024338
   250.800000                     177.624930          0.024268
   250.900000                     177.111592          0.024198
   251.000000                     176.600550          0.024128
   251.100000                     176.091790          0.024058
   251.200000                     175.585297          0.023989
   251.300000                     175.081059          0.023920
   251.400000                     174.579062          0.023852
   251.500000                     174.079291          0.023783
   251.600000                     173.581735          0.023715
   251.700000                     173.086378          0.023648
   251.800000                     172.593209          0.023580
   251.900000                     172.102214          0.023513
   252.000000                     171.613380          0.023446
   252.100000                     171.126695          0.023380
   252.200000                     170.642144          0.023314
   252.300000                     170.159717          0.023248
   252.400000                     169.679399          0.023182
   252.500000                     169.201179          0.023117
   252.600000                     168.725044          0.023052
   252.700000                     168.250981          0.022987
   252.800000                     167.778979          0.022923
   252.900000                     167.309026          0.022858
   253.000000                     166.841109          0.022794
   253.100000                     166.375216          0.022731
   253.200000                     165.911335          0.022667
   253.300000                     165.449455          0.022604
   253.400000                     164.989564          0.022541
   253.500000                     164.531650          0.022479
   253.600000                     164.075702          0.022417
   253.700000                     163.621708          0.022355
   253.800000                     163.169658          0.022293
   253.900000                     162.719538          0.022231
   254.000000                     162.271340          0.022170
   254.100000                     161.825050          0.022109
   254.200000                     161.380659          0.022048
   254.300000                     160.938155          0.021988
   254.400000                     160.497527          0.021928
   254.500000                     160.058765          0.021868
   254.600000                     159.621858          0.021808
   254.700000                     159.186796          0.021749
   254.800000                     158.753566          0.021689
   254.900000                     158.322161          0.021630
   255.000000                     157.892567          0.021572
   255.100000                     157.464777          0.021513
   255.200000                     157.038778          0.021455
   255.300000                     156.614562          0.021397
   255.400000                     156.192117          0.021339
   255.500000                     155.771434          0.021282
   255.600000                     155.352503          0.021225
   255.700000                     154.935314          0.021168
   255.800000                     154.519857          0.021111
   255.900000                     154.106122          0.021054
   256.000000                     153.694100          0.020998
   256.100000                     153.283781          0.020942
   256.200000                     152.875156          0.020886
   256.300000                     152.468214          0.020831
   256.400000                     152.062947          0.020775
   256.500000                     151.659346          0.020720
   256.600000                     151.257400          0.020665
   256.700000                     150.857101          0.020611
   256.800000                     150.458439          0.020556
   256.900000                     150.061406          0.020502
   257.000000                     149.665992          0.020448
   257.100000                     149.272189          0.020394
   257.200000                     148.879987          0.020340
   257.300000                     148.489378          0.020287
   257.400000                     148.100353          0.020234
   257.500000                     147.712902          0.020181
   257.600000                     147.327019          0.020128
   257.700000                     146.942693          0.020076
   257.800000                     146.559917          0.020023
   257.900000                     146.178682          0.019971
   258.000000                     145.798979          0.019920
   258.100000                     145.420801          0.019868
   258.200000                     145.044138          0.019816
   258.300000                     144.668982          0.019765
   258.400000                     144.295327          0.019714
   258.500000                     143.923162          0.019663
   258.600000                     143.552481          0.019613
   258.700000                     143.183274          0.019562
   258.800000                     142.815535          0.019512
   258.900000                     142.449255          0.019462
   259.000000                     142.084427          0.019412
   259.100000                     141.721042          0.019362
   259.200000                     141.359093          0.019313
   259.300000                     140.998572          0.019264
   259.400000                     140.639471          0.019215
   259.500000                     140.281783          0.019166
   259.600000                     139.925501          0.019117
   259.700000                     139.570617          0.019069
   259.800000                     139.217123          0.019020
   259.900000                     138.865011          0.018972
   260.000000                     138.514276          0.018924
   260.100000                     138.164909          0.018877
   260.200000                     137.816903          0.018829
   260.300000                     137.470251          0.018782
   260.400000                     137.124945          0.018734
   260.500000                     136.780980          0.018687
   260.600000                     136.438346          0.018641
   260.700000                     136.097039          0.018594
   260.800000                     135.757050          0.018548
   260.900000                     135.418373          0.018501
   261.000000                     135.081000          0.018455
   261.100000                     134.744926          0.018409
   261.200000                     134.410142          0.018364
   261.300000                     134.076644          0.018318
   261.400000                     133.744423          0.018273
   261.500000                     133.413473          0.018227
   261.600000                     133.083788          0.018182
   261.700000                     132.755360          0.018137
   261.800000                     132.428185          0.018093
   261.900000                     132.102254          0.018048
   262.000000                     131.777561          0.018004
   262.100000                     131.454101          0.017960
   262.200000                     131.131867          0.017916
   262.300000                     130.810852          0.017872
   262.400000                     130.491051          0.017828
   262.500000                     130.172456          0.017785
   262.600000                     129.855062          0.017741
   262.700000                     129.538863          0.017698
   262.800000                     129.223853          0.017655
   262.900000                     128.910025          0.017612
   263.000000                     128.597374          0.017569
   263.100000                     128.285893          0.017527
   263.200000                     127.975576          0.017484
   263.300000                     127.666419          0.017442
   263.400000                     127.358414          0.017400
   263.500000                     127.051556          0.017358
   263.600000                     126.745839          0.017316
   263.700000                     126.441257          0.017275
   263.800000                     126.137805          0.017233
   263.900000                     125.835477          0.017192
   264.000000                     125.534267          0.017151
   264.100000                     125.234171          0.017110
   264.200000                     124.935181          0.017069
   264.300000                     124.637292          0.017028
   264.400000                     124.340500          0.016988
   264.500000                     124.044798          0.016947
   264.600000                     123.750182          0.016907
   264.700000                     123.456645          0.016867
   264.800000                     123.164183          0.016827
   264.900000                     122.872789          0.016787
   265.000000                     122.582459          0.016748
   265.100000                     122.293188          0.016708
   265.200000                     122.004970          0.016669
   265.300000                     121.717800          0.016629
   265.400000                     121.431673          0.016590
   265.500000                     121.146583          0.016551
   265.600000                     120.862526          0.016513
   265.700000                     120.579496          0.016474
   265.800000                     120.297489          0.016435
   265.900000                     120.016500          0.016397
   266.000000                     119.736522          0.016359
   266.100000                     119.457553          0.016321
   266.200000                     119.179585          0.016283
   266.300000                     118.902616          0.016245
   266.400000                     118.626639          0.016207
   266.500000                     118.351651          0.016170
   266.600000                     118.077645          0.016132
   266.700000                     117.804618          0.016095
   266.800000                     117.532565          0.016058
   266.900000                     117.261480          0.016021
   267.000000                     116.991360          0.015984
   267.100000                     116.722199          0.015947
   267.200000                     116.453994          0.015910
   267.300000                     116.186739          0.015874
   267.400000                     115.920429          0.015837
   267.500000                     115.655061          0.015801
   267.600000                     115.390630          0.015765
   267.700000                     115.127131          0.015729
   267.800000                     114.864559          0.015693
   267.900000                     114.602911          0.015657
   268.000000                     114.342182          0.015622
   268.100000                     114.082368          0.015586
   268.200000                     113.823464          0.015551
   268.300000                     113.565465          0.015516
   268.400000                     113.308369          0.015481
   268.500000                     113.052169          0.015446
   268.600000                     112.796863          0.015411
   268.700000                     112.542446          0.015376
   268.800000                     112.288913          0.015341
   268.900000                     112.036260          0.015307
   269.000000                     111.784484          0.015272
   269.100000                     111.533580          0.015238
   269.200000                     111.283544          0.015204
   269.300000                     111.034373          0.015170
   269.400000                     110.786061          0.015136
   269.500000                     110.538605          0.015102
   269.600000                     110.292001          0.015068
