v [cm$^{-1}$]    I(v) [$\AA^{4}$ amu$^{-1}$]    I_Norm(v) [AU]
   203.800000                    3763.897991          0.411741
   203.900000                    3723.218466          0.407291
   204.000000                    3683.047677          0.402897
   204.100000                    3643.382385          0.398557
   204.200000                    3604.219151          0.394273
   204.300000                    3565.554341          0.390044
   204.400000                    3527.384149          0.385868
   204.500000                    3489.704603          0.381746
   204.600000                    3452.511582          0.377678
   204.700000                    3415.800827          0.373662
   204.800000                    3379.567955          0.369698
   204.900000                    3343.808465          0.365786
   205.000000                    3308.517754          0.361926
   205.100000                    3273.691127          0.358116
   205.200000                    3239.323802          0.354357
   205.300000                    3205.410926          0.350647
   205.400000                    3171.947577          0.346986
   205.500000                    3138.928780          0.343374
   205.600000                    3106.349507          0.339810
   205.700000                    3074.204692          0.336294
   205.800000                    3042.489231          0.332824
   205.900000                    3011.197996          0.329401
   206.000000                    2980.325835          0.326024
   206.100000                    2949.867584          0.322692
   206.200000                    2919.818066          0.319405
   206.300000                    2890.172103          0.316162
   206.400000                    2860.924515          0.312963
   206.500000                    2832.070130          0.309806
   206.600000                    2803.603785          0.306692
   206.700000                    2775.520331          0.303620
   206.800000                    2747.814636          0.300589
   206.900000                    2720.481592          0.297599
   207.000000                    2693.516114          0.294650
   207.100000                    2666.913144          0.291739
   207.200000                    2640.667657          0.288868
   207.300000                    2614.774661          0.286036
   207.400000                    2589.229197          0.283241
   207.500000                    2564.026349          0.280484
   207.600000                    2539.161236          0.277764
   207.700000                    2514.629022          0.275081
   207.800000                    2490.424915          0.272433
   207.900000                    2466.544166          0.269821
   208.000000                    2442.982076          0.267243
   208.100000                    2419.733990          0.264700
   208.200000                    2396.795305          0.262191
   208.300000                    2374.161468          0.259715
   208.400000                    2351.827974          0.257272
   208.500000                    2329.790374          0.254861
   208.600000                    2308.044268          0.252482
   208.700000                    2286.585311          0.250134
   208.800000                    2265.409210          0.247818
   208.900000                    2244.511728          0.245532
   209.000000                    2223.888680          0.243276
   209.100000                    2203.535936          0.241050
   209.200000                    2183.449420          0.238852
   209.300000                    2163.625114          0.236684
   209.400000                    2144.059049          0.234543
   209.500000                    2124.747317          0.232431
   209.600000                    2105.686059          0.230346
   209.700000                    2086.871473          0.228287
   209.800000                    2068.299813          0.226256
   209.900000                    2049.967383          0.224250
   210.000000                    2031.870545          0.222271
   210.100000                    2014.005711          0.220316
   210.200000                    1996.369349          0.218387
   210.300000                    1978.957977          0.216482
   210.400000                    1961.768168          0.214602
   210.500000                    1944.796546          0.212745
   210.600000                    1928.039785          0.210912
   210.700000                    1911.494614          0.209103
   210.800000                    1895.157808          0.207315
   210.900000                    1879.026196          0.205551
   211.000000                    1863.096654          0.203808
   211.100000                    1847.366108          0.202087
   211.200000                    1831.831533          0.200388
   211.300000                    1816.489951          0.198710
   211.400000                    1801.338432          0.197052
   211.500000                    1786.374092          0.195415
   211.600000                    1771.594095          0.193798
   211.700000                    1756.995649          0.192202
   211.800000                    1742.576008          0.190624
   211.900000                    1728.332469          0.189066
   212.000000                    1714.262375          0.187527
   212.100000                    1700.363111          0.186006
   212.200000                    1686.632104          0.184504
   212.300000                    1673.066825          0.183020
   212.400000                    1659.664785          0.181554
   212.500000                    1646.423536          0.180106
   212.600000                    1633.340670          0.178675
   212.700000                    1620.413820          0.177261
   212.800000                    1607.640656          0.175863
   212.900000                    1595.018888          0.174483
   213.000000                    1582.546263          0.173118
   213.100000                    1570.220567          0.171770
   213.200000                    1558.039619          0.170437
   213.300000                    1546.001278          0.169120
   213.400000                    1534.103437          0.167819
   213.500000                    1522.344022          0.166532
   213.600000                    1510.720998          0.165261
   213.700000                    1499.232358          0.164004
   213.800000                    1487.876134          0.162762
   213.900000                    1476.650386          0.161534
   214.000000                    1465.553210          0.160320
   214.100000                    1454.582731          0.159120
   214.200000                    1443.737105          0.157934
   214.300000                    1433.014521          0.156761
   214.400000                    1422.413196          0.155601
   214.500000                    1411.931378          0.154454
   214.600000                    1401.567342          0.153320
   214.700000                    1391.319394          0.152199
   214.800000                    1381.185867          0.151091
   214.900000                    1371.165120          0.149995
   215.000000                    1361.255542          0.148911
   215.100000                    1351.455547          0.147839
   215.200000                    1341.763575          0.146778
   215.300000                    1332.178094          0.145730
   215.400000                    1322.697593          0.144693
   215.500000                    1313.320590          0.143667
   215.600000                    1304.045626          0.142652
   215.700000                    1294.871265          0.141649
   215.800000                    1285.796095          0.140656
   215.900000                    1276.818729          0.139674
   216.000000                    1267.937800          0.138702
   216.100000                    1259.151965          0.137741
   216.200000                    1250.459903          0.136790
   216.300000                    1241.860314          0.135850
   216.400000                    1233.351919          0.134919
   216.500000                    1224.933460          0.133998
   216.600000                    1216.603700          0.133087
   216.700000                    1208.361422          0.132185
   216.800000                    1200.205428          0.131293
   216.900000                    1192.134539          0.130410
   217.000000                    1184.147598          0.129536
   217.100000                    1176.243462          0.128672
   217.200000                    1168.421011          0.127816
   217.300000                    1160.679140          0.126969
   217.400000                    1153.016763          0.126131
   217.500000                    1145.432810          0.125301
   217.600000                    1137.926231          0.124480
   217.700000                    1130.495990          0.123667
   217.800000                    1123.141068          0.122863
   217.900000                    1115.860464          0.122066
   218.000000                    1108.653191          0.121278
   218.100000                    1101.518278          0.120497
   218.200000                    1094.454770          0.119725
   218.300000                    1087.461727          0.118960
   218.400000                    1080.538223          0.118202
   218.500000                    1073.683347          0.117453
   218.600000                    1066.896204          0.116710
   218.700000                    1060.175909          0.115975
   218.800000                    1053.521596          0.115247
   218.900000                    1046.932408          0.114526
   219.000000                    1040.407504          0.113812
   219.100000                    1033.946055          0.113106
   219.200000                    1027.547246          0.112406
   219.300000                    1021.210272          0.111712
   219.400000                    1014.934345          0.111026
   219.500000                    1008.718684          0.110346
   219.600000                    1002.562524          0.109672
   219.700000                     996.465109          0.109005
   219.800000                     990.425697          0.108345
   219.900000                     984.443555          0.107690
   220.000000                     978.517963          0.107042
   220.100000                     972.648212          0.106400
   220.200000                     966.833602          0.105764
   220.300000                     961.073445          0.105134
   220.400000                     955.367063          0.104510
   220.500000                     949.713789          0.103891
   220.600000                     944.112966          0.103279
   220.700000                     938.563945          0.102672
   220.800000                     933.066088          0.102070
   220.900000                     927.618768          0.101474
   221.000000                     922.221365          0.100884
   221.100000                     916.873270          0.100299
   221.200000                     911.573881          0.099719
   221.300000                     906.322608          0.099145
   221.400000                     901.118866          0.098575
   221.500000                     895.962083          0.098011
   221.600000                     890.851691          0.097452
   221.700000                     885.787134          0.096898
   221.800000                     880.767861          0.096349
   221.900000                     875.793332          0.095805
   222.000000                     870.863013          0.095266
   222.100000                     865.976378          0.094731
   222.200000                     861.132910          0.094201
   222.300000                     856.332098          0.093676
   222.400000                     851.573439          0.093155
   222.500000                     846.856436          0.092639
   222.600000                     842.180602          0.092128
   222.700000                     837.545455          0.091621
   222.800000                     832.950520          0.091118
   222.900000                     828.395328          0.090620
   223.000000                     823.879420          0.090126
   223.100000                     819.402339          0.089636
   223.200000                     814.963639          0.089151
   223.300000                     810.562876          0.088669
   223.400000                     806.199616          0.088192
   223.500000                     801.873428          0.087719
   223.600000                     797.583890          0.087249
   223.700000                     793.330584          0.086784
   223.800000                     789.113099          0.086323
   223.900000                     784.931028          0.085865
   224.000000                     780.783972          0.085412
   224.100000                     776.671535          0.084962
   224.200000                     772.593329          0.084516
   224.300000                     768.548970          0.084073
   224.400000                     764.538080          0.083634
   224.500000                     760.560284          0.083199
   224.600000                     756.615216          0.082768
   224.700000                     752.702512          0.082340
   224.800000                     748.821815          0.081915
   224.900000                     744.972770          0.081494
   225.000000                     741.155030          0.081077
   225.100000                     737.368251          0.080662
   225.200000                     733.612094          0.080251
   225.300000                     729.886225          0.079844
   225.400000                     726.190314          0.079440
   225.500000                     722.524035          0.079038
   225.600000                     718.887068          0.078641
   225.700000                     715.279096          0.078246
   225.800000                     711.699806          0.077854
   225.900000                     708.148890          0.077466
   226.000000                     704.626044          0.077081
   226.100000                     701.130967          0.076698
   226.200000                     697.663364          0.076319
   226.300000                     694.222943          0.075943
   226.400000                     690.809414          0.075569
   226.500000                     687.422494          0.075199
   226.600000                     684.061901          0.074831
   226.700000                     680.727358          0.074466
   226.800000                     677.418592          0.074104
   226.900000                     674.135332          0.073745
   227.000000                     670.877313          0.073389
   227.100000                     667.644271          0.073035
   227.200000                     664.435947          0.072684
   227.300000                     661.252084          0.072336
   227.400000                     658.092429          0.071990
   227.500000                     654.956733          0.071647
   227.600000                     651.844749          0.071307
   227.700000                     648.756233          0.070969
   227.800000                     645.690947          0.070634
   227.900000                     642.648652          0.070301
   228.000000                     639.629114          0.069970
   228.100000                     636.632102          0.069643
   228.200000                     633.657388          0.069317
   228.300000                     630.704746          0.068994
   228.400000                     627.773954          0.068674
   228.500000                     624.864792          0.068355
   228.600000                     621.977044          0.068039
   228.700000                     619.110494          0.067726
   228.800000                     616.264931          0.067415
   228.900000                     613.440147          0.067106
   229.000000                     610.635935          0.066799
   229.100000                     607.852091          0.066494
   229.200000                     605.088413          0.066192
   229.300000                     602.344704          0.065892
   229.400000                     599.620766          0.065594
   229.500000                     596.916406          0.065298
   229.600000                     594.231432          0.065004
   229.700000                     591.565655          0.064713
   229.800000                     588.918888          0.064423
   229.900000                     586.290946          0.064136
   230.000000                     583.681647          0.063850
   230.100000                     581.090811          0.063567
   230.200000                     578.518259          0.063285
   230.300000                     575.963816          0.063006
   230.400000                     573.427309          0.062728
   230.500000                     570.908564          0.062453
   230.600000                     568.407414          0.062179
   230.700000                     565.923689          0.061908
   230.800000                     563.457225          0.061638
   230.900000                     561.007858          0.061370
   231.000000                     558.575427          0.061104
   231.100000                     556.159770          0.060840
   231.200000                     553.760732          0.060577
   231.300000                     551.378155          0.060316
   231.400000                     549.011886          0.060058
   231.500000                     546.661771          0.059801
   231.600000                     544.327661          0.059545
   231.700000                     542.009407          0.059292
   231.800000                     539.706862          0.059040
   231.900000                     537.419879          0.058790
   232.000000                     535.148316          0.058541
   232.100000                     532.892031          0.058294
   232.200000                     530.650882          0.058049
   232.300000                     528.424732          0.057806
   232.400000                     526.213443          0.057564
   232.500000                     524.016880          0.057323
   232.600000                     521.834908          0.057085
   232.700000                     519.667395          0.056848
   232.800000                     517.514211          0.056612
   232.900000                     515.375224          0.056378
   233.000000                     513.250308          0.056146
   233.100000                     511.139336          0.055915
   233.200000                     509.042183          0.055685
   233.300000                     506.958724          0.055457
   233.400000                     504.888839          0.055231
   233.500000                     502.832404          0.055006
   233.600000                     500.789302          0.054782
   233.700000                     498.759414          0.054560
   233.800000                     496.742622          0.054340
   233.900000                     494.738811          0.054121
   234.000000                     492.747867          0.053903
   234.100000                     490.769676          0.053686
   234.200000                     488.804128          0.053471
   234.300000                     486.851110          0.053258
   234.400000                     484.910514          0.053045
   234.500000                     482.982231          0.052834
   234.600000                     481.066155          0.052625
   234.700000                     479.162179          0.052417
   234.800000                     477.270199          0.052210
   234.900000                     475.390112          0.052004
   235.000000                     473.521814          0.051800
   235.100000                     471.665205          0.051596
   235.200000                     469.820185          0.051395
   235.300000                     467.986653          0.051194
   235.400000                     466.164513          0.050995
   235.500000                     464.353667          0.050797
   235.600000                     462.554019          0.050600
   235.700000                     460.765474          0.050404
   235.800000                     458.987939          0.050210
   235.900000                     457.221319          0.050016
   236.000000                     455.465525          0.049824
   236.100000                     453.720463          0.049633
   236.200000                     451.986045          0.049444
   236.300000                     450.262182          0.049255
   236.400000                     448.548784          0.049068
   236.500000                     446.845766          0.048881
   236.600000                     445.153041          0.048696
   236.700000                     443.470523          0.048512
   236.800000                     441.798128          0.048329
   236.900000                     440.135772          0.048147
   237.000000                     438.483373          0.047967
   237.100000                     436.840849          0.047787
   237.200000                     435.208119          0.047608
   237.300000                     433.585102          0.047431
   237.400000                     431.971720          0.047254
   237.500000                     430.367894          0.047079
   237.600000                     428.773545          0.046904
   237.700000                     427.188598          0.046731
   237.800000                     425.612976          0.046559
   237.900000                     424.046603          0.046387
   238.000000                     422.489406          0.046217
   238.100000                     420.941310          0.046048
   238.200000                     419.402242          0.045879
   238.300000                     417.872130          0.045712
   238.400000                     416.350902          0.045546
   238.500000                     414.838488          0.045380
   238.600000                     413.334817          0.045216
   238.700000                     411.839820          0.045052
   238.800000                     410.353428          0.044889
   238.900000                     408.875573          0.044728
   239.000000                     407.406187          0.044567
   239.100000                     405.945204          0.044407
   239.200000                     404.492559          0.044248
   239.300000                     403.048184          0.044090
   239.400000                     401.612017          0.043933
   239.500000                     400.183992          0.043777
   239.600000                     398.764046          0.043622
   239.700000                     397.352117          0.043467
   239.800000                     395.948141          0.043314
   239.900000                     394.552058          0.043161
   240.000000                     393.163807          0.043009
   240.100000                     391.783326          0.042858
   240.200000                     390.410557          0.042708
   240.300000                     389.045440          0.042559
   240.400000                     387.687916          0.042410
   240.500000                     386.337928          0.042262
   240.600000                     384.995417          0.042115
   240.700000                     383.660327          0.041969
   240.800000                     382.332601          0.041824
   240.900000                     381.012184          0.041680
   241.000000                     379.699019          0.041536
   241.100000                     378.393053          0.041393
   241.200000                     377.094231          0.041251
   241.300000                     375.802499          0.041110
   241.400000                     374.517804          0.040969
   241.500000                     373.240094          0.040830
   241.600000                     371.969315          0.040691
   241.700000                     370.705416          0.040552
   241.800000                     369.448347          0.040415
   241.900000                     368.198055          0.040278
   242.000000                     366.954491          0.040142
   242.100000                     365.717606          0.040007
   242.200000                     364.487349          0.039872
   242.300000                     363.263672          0.039738
   242.400000                     362.046526          0.039605
   242.500000                     360.835863          0.039473
   242.600000                     359.631636          0.039341
   242.700000                     358.433798          0.039210
   242.800000                     357.242302          0.039080
   242.900000                     356.057102          0.038950
   243.000000                     354.878152          0.038821
   243.100000                     353.705406          0.038693
   243.200000                     352.538820          0.038565
   243.300000                     351.378349          0.038438
   243.400000                     350.223949          0.038312
   243.500000                     349.075576          0.038186
   243.600000                     347.933187          0.038061
   243.700000                     346.796739          0.037937
   243.800000                     345.666190          0.037813
   243.900000                     344.541496          0.037690
   244.000000                     343.422617          0.037568
   244.100000                     342.309511          0.037446
   244.200000                     341.202137          0.037325
   244.300000                     340.100455          0.037204
   244.400000                     339.004423          0.037084
   244.500000                     337.914003          0.036965
   244.600000                     336.829154          0.036846
   244.700000                     335.749838          0.036728
   244.800000                     334.676015          0.036611
   244.900000                     333.607647          0.036494
   245.000000                     332.544695          0.036378
   245.100000                     331.487123          0.036262
   245.200000                     330.434892          0.036147
   245.300000                     329.387965          0.036032
   245.400000                     328.346306          0.035919
   245.500000                     327.309878          0.035805
   245.600000                     326.278644          0.035692
   245.700000                     325.252569          0.035580
   245.800000                     324.231617          0.035468
   245.900000                     323.215754          0.035357
   246.000000                     322.204943          0.035247
   246.100000                     321.199151          0.035137
   246.200000                     320.198343          0.035027
   246.300000                     319.202485          0.034918
   246.400000                     318.211543          0.034810
   246.500000                     317.225485          0.034702
   246.600000                     316.244275          0.034595
   246.700000                     315.267883          0.034488
   246.800000                     314.296275          0.034382
   246.900000                     313.329419          0.034276
   247.000000                     312.367283          0.034171
   247.100000                     311.409834          0.034066
   247.200000                     310.457043          0.033962
   247.300000                     309.508877          0.033858
   247.400000                     308.565305          0.033755
   247.500000                     307.626297          0.033652
   247.600000                     306.691823          0.033550
   247.700000                     305.761852          0.033448
   247.800000                     304.836353          0.033347
   247.900000                     303.915299          0.033246
   248.000000                     302.998659          0.033146
   248.100000                     302.086403          0.033046
   248.200000                     301.178504          0.032947
   248.300000                     300.274933          0.032848
   248.400000                     299.375660          0.032749
   248.500000                     298.480658          0.032651
   248.600000                     297.589899          0.032554
   248.700000                     296.703355          0.032457
   248.800000                     295.820998          0.032360
   248.900000                     294.942802          0.032264
   249.000000                     294.068739          0.032169
   249.100000                     293.198783          0.032074
   249.200000                     292.332906          0.031979
   249.300000                     291.471083          0.031885
   249.400000                     290.613287          0.031791
   249.500000                     289.759492          0.031697
   249.600000                     288.909673          0.031604
   249.700000                     288.063805          0.031512
   249.800000                     287.221861          0.031420
   249.900000                     286.383816          0.031328
   250.000000                     285.549647          0.031237
   250.100000                     284.719327          0.031146
   250.200000                     283.892833          0.031056
   250.300000                     283.070140          0.030966
   250.400000                     282.251224          0.030876
   250.500000                     281.436062          0.030787
   250.600000                     280.624629          0.030698
   250.700000                     279.816902          0.030610
   250.800000                     279.012857          0.030522
   250.900000                     278.212472          0.030434
   251.000000                     277.415724          0.030347
   251.100000                     276.622589          0.030260
   251.200000                     275.833045          0.030174
   251.300000                     275.047070          0.030088
   251.400000                     274.264642          0.030002
   251.500000                     273.485738          0.029917
   251.600000                     272.710336          0.029832
   251.700000                     271.938415          0.029748
   251.800000                     271.169953          0.029664
   251.900000                     270.404929          0.029580
   252.000000                     269.643322          0.029497
   252.100000                     268.885110          0.029414
   252.200000                     268.130273          0.029331
   252.300000                     267.378790          0.029249
   252.400000                     266.630640          0.029167
   252.500000                     265.885803          0.029086
   252.600000                     265.144259          0.029005
   252.700000                     264.405988          0.028924
   252.800000                     263.670970          0.028844
   252.900000                     262.939184          0.028763
   253.000000                     262.210612          0.028684
   253.100000                     261.485234          0.028604
   253.200000                     260.763031          0.028525
   253.300000                     260.043983          0.028447
   253.400000                     259.328072          0.028368
   253.500000                     258.615278          0.028290
   253.600000                     257.905583          0.028213
   253.700000                     257.198968          0.028136
   253.800000                     256.495416          0.028059
   253.900000                     255.794906          0.027982
   254.000000                     255.097422          0.027906
   254.100000                     254.402946          0.027830
   254.200000                     253.711459          0.027754
   254.300000                     253.022944          0.027679
   254.400000                     252.337383          0.027604
   254.500000                     251.654758          0.027529
   254.600000                     250.975053          0.027455
   254.700000                     250.298250          0.027381
   254.800000                     249.624331          0.027307
   254.900000                     248.953281          0.027234
   255.000000                     248.285082          0.027160
   255.100000                     247.619718          0.027088
   255.200000                     246.957171          0.027015
   255.300000                     246.297426          0.026943
   255.400000                     245.640466          0.026871
   255.500000                     244.986275          0.026800
   255.600000                     244.334836          0.026728
   255.700000                     243.686135          0.026657
   255.800000                     243.040154          0.026587
   255.900000                     242.396879          0.026516
   256.000000                     241.756293          0.026446
   256.100000                     241.118381          0.026376
   256.200000                     240.483128          0.026307
   256.300000                     239.850519          0.026238
   256.400000                     239.220537          0.026169
   256.500000                     238.593169          0.026100
   256.600000                     237.968399          0.026032
   256.700000                     237.346212          0.025964
   256.800000                     236.726595          0.025896
   256.900000                     236.109531          0.025829
   257.000000                     235.495006          0.025761
   257.100000                     234.883007          0.025694
   257.200000                     234.273518          0.025628
   257.300000                     233.666526          0.025561
   257.400000                     233.062017          0.025495
   257.500000                     232.459976          0.025429
   257.600000                     231.860390          0.025364
   257.700000                     231.263244          0.025298
   257.800000                     230.668525          0.025233
   257.900000                     230.076220          0.025169
   258.000000                     229.486315          0.025104
   258.100000                     228.898797          0.025040
   258.200000                     228.313651          0.024976
   258.300000                     227.730866          0.024912
   258.400000                     227.150428          0.024848
   258.500000                     226.572323          0.024785
   258.600000                     225.996539          0.024722
   258.700000                     225.423064          0.024660
   258.800000                     224.851884          0.024597
   258.900000                     224.282986          0.024535
   259.000000                     223.716358          0.024473
   259.100000                     223.151989          0.024411
   259.200000                     222.589864          0.024350
   259.300000                     222.029972          0.024288
   259.400000                     221.472301          0.024227
   259.500000                     220.916838          0.024167
   259.600000                     220.363571          0.024106
   259.700000                     219.812490          0.024046
   259.800000                     219.263580          0.023986
   259.900000                     218.716832          0.023926
   260.000000                     218.172232          0.023866
   260.100000                     217.629770          0.023807
   260.200000                     217.089433          0.023748
   260.300000                     216.551211          0.023689
   260.400000                     216.015092          0.023630
   260.500000                     215.481065          0.023572
   260.600000                     214.949118          0.023514
   260.700000                     214.419239          0.023456
   260.800000                     213.891420          0.023398
   260.900000                     213.365647          0.023341
   261.000000                     212.841910          0.023283
   261.100000                     212.320198          0.023226
   261.200000                     211.800501          0.023169
   261.300000                     211.282808          0.023113
   261.400000                     210.767107          0.023056
   261.500000                     210.253390          0.023000
   261.600000                     209.741644          0.022944
   261.700000                     209.231859          0.022888
   261.800000                     208.724026          0.022833
   261.900000                     208.218134          0.022777
   262.000000                     207.714172          0.022722
   262.100000                     207.212131          0.022667
   262.200000                     206.712001          0.022613
   262.300000                     206.213770          0.022558
   262.400000                     205.717431          0.022504
   262.500000                     205.222971          0.022450
   262.600000                     204.730383          0.022396
   262.700000                     204.239655          0.022342
   262.800000                     203.750779          0.022289
   262.900000                     203.263744          0.022235
   263.000000                     202.778542          0.022182
   263.100000                     202.295162          0.022130
   263.200000                     201.813595          0.022077
   263.300000                     201.333832          0.022024
   263.400000                     200.855864          0.021972
   263.500000                     200.379681          0.021920
   263.600000                     199.905274          0.021868
   263.700000                     199.432633          0.021816
   263.800000                     198.961751          0.021765
   263.900000                     198.492617          0.021714
   264.000000                     198.025224          0.021662
   264.100000                     197.559561          0.021611
   264.200000                     197.095620          0.021561
   264.300000                     196.633393          0.021510
   264.400000                     196.172871          0.021460
   264.500000                     195.714044          0.021410
   264.600000                     195.256905          0.021360
   264.700000                     194.801445          0.021310
   264.800000                     194.347655          0.021260
   264.900000                     193.895527          0.021211
   265.000000                     193.445052          0.021161
   265.100000                     192.996223          0.021112
   265.200000                     192.549031          0.021063
   265.300000                     192.103467          0.021015
   265.400000                     191.659524          0.020966
   265.500000                     191.217193          0.020918
   265.600000                     190.776466          0.020869
   265.700000                     190.337336          0.020821
   265.800000                     189.899794          0.020774
   265.900000                     189.463833          0.020726
   266.000000                     189.029444          0.020678
   266.100000                     188.596620          0.020631
   266.200000                     188.165353          0.020584
   266.300000                     187.735635          0.020537
   266.400000                     187.307458          0.020490
   266.500000                     186.880816          0.020443
   266.600000                     186.455700          0.020397
   266.700000                     186.032103          0.020350
   266.800000                     185.610017          0.020304
   266.900000                     185.189436          0.020258
   267.000000                     184.770351          0.020212
   267.100000                     184.352755          0.020167
   267.200000                     183.936641          0.020121
   267.300000                     183.522002          0.020076
   267.400000                     183.108831          0.020031
   267.500000                     182.697119          0.019986
   267.600000                     182.286861          0.019941
   267.700000                     181.878050          0.019896
   267.800000                     181.470677          0.019851
   267.900000                     181.064737          0.019807
   268.000000                     180.660222          0.019763
   268.100000                     180.257125          0.019719
   268.200000                     179.855440          0.019675
   268.300000                     179.455160          0.019631
   268.400000                     179.056277          0.019587
   268.500000                     178.658786          0.019544
   268.600000                     178.262679          0.019501
   268.700000                     177.867950          0.019457
   268.800000                     177.474593          0.019414
   268.900000                     177.082600          0.019371
   269.000000                     176.691966          0.019329
   269.100000                     176.302683          0.019286
   269.200000                     175.914746          0.019244
   269.300000                     175.528147          0.019201
   269.400000                     175.142881          0.019159
   269.500000                     174.758942          0.019117
   269.600000                     174.376322          0.019075
   269.700000                     173.995016          0.019034
   269.800000                     173.615017          0.018992
   269.900000                     173.236320          0.018951
   270.000000                     172.858918          0.018909
   270.100000                     172.482805          0.018868
   270.200000                     172.107974          0.018827
   270.300000                     171.734421          0.018786
   270.400000                     171.362139          0.018746
   270.500000                     170.991122          0.018705
   270.600000                     170.621364          0.018665
   270.700000                     170.252860          0.018624
   270.800000                     169.885603          0.018584
   270.900000                     169.519587          0.018544
   271.000000                     169.154807          0.018504
   271.100000                     168.791257          0.018464
   271.200000                     168.428932          0.018425
   271.300000                     168.067825          0.018385
   271.400000                     167.707932          0.018346
   271.500000                     167.349245          0.018307
   271.600000                     166.991761          0.018268
   271.700000                     166.635473          0.018229
   271.800000                     166.280376          0.018190
   271.900000                     165.926464          0.018151
   272.000000                     165.573732          0.018112
   272.100000                     165.222174          0.018074
   272.200000                     164.871786          0.018036
   272.300000                     164.522561          0.017997
   272.400000                     164.174494          0.017959
   272.500000                     163.827581          0.017921
   272.600000                     163.481816          0.017884
   272.700000                     163.137193          0.017846
   272.800000                     162.793708          0.017808
   272.900000                     162.451355          0.017771
   273.000000                     162.110129          0.017734
   273.100000                     161.770026          0.017696
   273.200000                     161.431039          0.017659
   273.300000                     161.093164          0.017622
   273.400000                     160.756396          0.017585
   273.500000                     160.420730          0.017549
   273.600000                     160.086161          0.017512
   273.700000                     159.752684          0.017476
   273.800000                     159.420294          0.017439
   273.900000                     159.088987          0.017403
   274.000000                     158.758757          0.017367
   274.100000                     158.429599          0.017331
   274.200000                     158.101509          0.017295
   274.300000                     157.774482          0.017259
   274.400000                     157.448514          0.017224
   274.500000                     157.123599          0.017188
   274.600000                     156.799733          0.017153
   274.700000                     156.476911          0.017117
   274.800000                     156.155129          0.017082
   274.900000                     155.834381          0.017047
   275.000000                     155.514665          0.017012
   275.100000                     155.195974          0.016977
   275.200000                     154.878304          0.016942
